Type,Identification,Field,Locale,Market,Status,Default content,Translated content
BLOG,'102675644649,title,ar,,,Dossier,مجلّة
BLOG,'102675644649,handle,ar,,,journal,مجلة
BLOG,'102675677417,title,ar,,,Hero,الرئيسية
BLOG,'102675677417,handle,ar,,,hero,الرئيسية
MENU,'251626553577,title,ar,,,Main menu,القائمة الرئيسية
MENU,'251626586345,title,ar,,,Footer menu,قائمة التذييل
MENU,'251626619113,title,ar,,,Customer account main menu,القائمة الرئيسية لحساب العميل
MENU,'251692613865,title,ar,,,Footer - Customer Service,تذييل - خدمة العملاء
PAGE,'130401468649,title,ar,,,Privacy Policy EN,Privacy Policy AR
PAGE,'130401468649,body_html,ar,,,"<div class=""mc-iubenda-block-main"" data-content-type=""mc_iubenda_block"" data-appearance=""default"" data-url=""https://www.iubenda.com/api/privacy-policy/36998008"" data-element=""main"">
    <div class=""mc-iubenda-block-main"">
        <div class=""mc-iubenda-block-card"">
            <p>Iubenda Page</p>
        </div>
    </div>
</div>
","<div class=""mc-iubenda-block-main"" data-content-type=""mc_iubenda_block"" data-appearance=""default"" data-url=""https://www.iubenda.com/api/privacy-policy/36998008"" data-element=""main"">
    <div class=""mc-iubenda-block-main"">
        <div class=""mc-iubenda-block-card"">
            <p>Iubenda Page</p>
        </div>
    </div>
</div>"
PAGE,'130401468649,handle,ar,,,privacy-policy-en,privacy-policy-ar
PAGE,'130401501417,title,ar,,,Terms & Conditions EN,Terms & Conditions AR
PAGE,'130401501417,body_html,ar,,,"<div class=""mc-iubenda-block-main"" data-content-type=""mc_iubenda_block"" data-appearance=""default"" data-url=""https://www.iubenda.com/api/terms-and-conditions/36998008"" data-element=""main"">
    <div class=""mc-iubenda-block-main"">
        <div class=""mc-iubenda-block-card"">
            <p>Iubenda Page</p>
        </div>
    </div>
</div>
","<div class=""mc-iubenda-block-main"" data-content-type=""mc_iubenda_block"" data-appearance=""default"" data-url=""https://www.iubenda.com/api/terms-and-conditions/36998008"" data-element=""main"">
    <div class=""mc-iubenda-block-main"">
        <div class=""mc-iubenda-block-card"">
            <p>Iubenda Page</p>
        </div>
    </div>
</div>"
PAGE,'130401501417,handle,ar,,,terms-and-conditions-en,terms-and-conditions-ar
PAGE,'130401534185,title,ar,,,Philosophy EN,Philosophy AR
