Type,Identification,Field,Locale,Market,Status,Default content,Translated content
ONLINE_STORE_THEME,'157434380521,section.product.json.main.product-details__group_icgrde__text_qxaJfK.text:7xh5wjl2v4tb,ar,,,<p>{{ closest.product.title }}</p>,<p>{{ closest.product.title }}</p>
ONLINE_STORE_THEME,'157434380521,section.product.json.main.product-details__group_icgrde__text_VHyNeA.text:2uh6qz8vfcj4t,ar,,,<p>{{ closest.product.metafields.custom.short_description.value }}</p>,<p>{{ closest.product.metafields.custom.short_description.value }}</p>
ONLINE_STORE_THEME,'157434380521,section.product.json.main.product-details__group_icgrde__group_RnUqCL__text_egYFY4.text:3hhb0qexm9n7b,ar,,,<p>{{ closest.product.metafields.custom.size_ml.value }}</p>,<p>{{ closest.product.metafields.custom.size_ml.value }}</p>
ONLINE_STORE_THEME,'157434380521,section.product.json.main.product-details__group_icgrde__text_jG8kpK.text:302y44ufn0ifp,ar,,,{{ closest.product.description }},{{ closest.product.description }}
ONLINE_STORE_THEME,'157434380521,section.product.json.main.product-details__accordion_hEknHn__accordion_row_tLKYMJ.heading:i7g6tm9tem33,ar,,,{{ closest.product.metafields.custom.key_benefits_heading.value }},{{ closest.product.metafields.custom.key_benefits_heading.value }}
ONLINE_STORE_THEME,'157434380521,section.product.json.main.product-details__accordion_hEknHn__accordion_row_tLKYMJ__text_garUbU.text:16as3zc9syx0u,ar,,,{{ closest.product.metafields.custom.key_benefits_content | metafield_tag }},{{ closest.product.metafields.custom.key_benefits_content | metafield_tag }}
ONLINE_STORE_THEME,'157434380521,section.product.json.main.product-details__accordion_hEknHn__accordion_row_cwHJMY.heading:p6bnduc4h0cg,ar,,,{{ closest.product.metafields.custom.clinical_results_heading.value }},{{ closest.product.metafields.custom.clinical_results_heading.value }}
ONLINE_STORE_THEME,'157434380521,section.product.json.main.product-details__accordion_hEknHn__accordion_row_cwHJMY__text_eNiM9W.text:1e7y5d931cuty,ar,,,{{ closest.product.metafields.custom.clinical_results_content | metafield_tag }},{{ closest.product.metafields.custom.clinical_results_content | metafield_tag }}
ONLINE_STORE_THEME,'157434380521,section.product.json.main.product-details__accordion_hEknHn__accordion_row_BncmGK.heading:3ox1foz7jo1t8,ar,,,{{ closest.product.metafields.custom.how_to_use_heading.value }},{{ closest.product.metafields.custom.how_to_use_heading.value }}
ONLINE_STORE_THEME,'157434380521,section.product.json.main.product-details__accordion_hEknHn__accordion_row_BncmGK__text_FKWHRF.text:mhb2l92aoifx,ar,,,{{ closest.product.metafields.custom.how_to_use_content | metafield_tag }},{{ closest.product.metafields.custom.how_to_use_content | metafield_tag }}
ONLINE_STORE_THEME,'157434380521,section.product.json.main.product-details__accordion_hEknHn__accordion_row_XWL4ac.heading:1j2frdmmapgdz,ar,,,{{ closest.product.metafields.custom.whats_inside_heading.value }},{{ closest.product.metafields.custom.whats_inside_heading.value }}
ONLINE_STORE_THEME,'157434380521,section.product.json.main.product-details__accordion_hEknHn__accordion_row_XWL4ac__text_6nrp8K.text:20yki8ixd5zd,ar,,,{{ closest.product.metafields.custom.whats_inside_content | metafield_tag }},{{ closest.product.metafields.custom.whats_inside_content | metafield_tag }}
ONLINE_STORE_THEME,'157434380521,section.product.json.main.product-details__accordion_hEknHn__accordion_row_GqDtQK.heading:2rgrq1lflxsym,ar,,,{{ closest.product.metafields.custom.free_of_heading.value }},{{ closest.product.metafields.custom.free_of_heading.value }}
ONLINE_STORE_THEME,'157434380521,section.product.json.main.product-details__accordion_hEknHn__accordion_row_GqDtQK__text_TnFerK.text:172hw0b41ip0p,ar,,,{{ closest.product.metafields.custom.free_of_content | metafield_tag }},{{ closest.product.metafields.custom.free_of_content | metafield_tag }}
ONLINE_STORE_THEME,'157434380521,section.product.json.main.product-details__accordion_hEknHn__accordion_row_HAED4a.heading:1uqdaim4ihplr,ar,,,{{ closest.product.metafields.custom.awards_heading.value }},{{ closest.product.metafields.custom.awards_heading.value }}
ONLINE_STORE_THEME,'157434380521,section.product.json.main.product-details__accordion_hEknHn__accordion_row_HAED4a__text_qDNPMK.text:1917zmeoil8px,ar,,,{{ closest.product.metafields.custom.awards_content | metafield_tag }},{{ closest.product.metafields.custom.awards_content | metafield_tag }}
ONLINE_STORE_THEME,'157434380521,section.product.json.main.product-details__accordion_hEknHn__accordion_row_YxaEJz.heading:3gj9re9qawhcn,ar,,,{{ closest.product.metafields.custom.fragrance_heading.value }},{{ closest.product.metafields.custom.fragrance_heading.value }}
ONLINE_STORE_THEME,'157434380521,section.product.json.main.product-details__accordion_hEknHn__accordion_row_YxaEJz__text_CMMjr7.text:vf9u03yppkdo,ar,,,{{ closest.product.metafields.custom.fragrance_content | metafield_tag }},{{ closest.product.metafields.custom.fragrance_content | metafield_tag }}
ONLINE_STORE_THEME,'157434380521,section.product.json.product_accordion_FWhX7X.accordion_row_wDhVb7.heading:2xyoc7xchsj5t,ar,,,{{ product.metafields.custom.key_benefits_heading.value }},{{ product.metafields.custom.key_benefits_heading.value }}
ONLINE_STORE_THEME,'157434380521,section.product.json.product_accordion_FWhX7X.accordion_row_wDhVb7.content:2xyo8teghbslc,ar,,,{{ product.metafields.custom.key_benefits_content | metafield_tag }},{{ product.metafields.custom.key_benefits_content | metafield_tag }}
ONLINE_STORE_THEME,'157434380521,section.product.json.product_accordion_FWhX7X.accordion_row_MBNnDT.heading:2pjbf4wvqfozq,ar,,,{{ product.metafields.custom.whats_inside_heading.value }},{{ product.metafields.custom.whats_inside_heading.value }}
ONLINE_STORE_THEME,'157434380521,section.product.json.product_accordion_FWhX7X.accordion_row_MBNnDT.content:2pjbasku8fxs7,ar,,,{{ product.metafields.custom.whats_inside_content | metafield_tag }},{{ product.metafields.custom.whats_inside_content | metafield_tag }}
ONLINE_STORE_THEME,'157434380521,section.product.json.product_accordion_FWhX7X.accordion_row_L7EHzW.heading:3oampujsuan36,ar,,,{{ product.metafields.custom.free_of_heading.value }},{{ product.metafields.custom.free_of_heading.value }}
ONLINE_STORE_THEME,'157434380521,section.product.json.product_accordion_FWhX7X.accordion_row_L7EHzW.content:3oamligtp90mb,ar,,,{{ product.metafields.custom.free_of_content | metafield_tag }},{{ product.metafields.custom.free_of_content | metafield_tag }}
ONLINE_STORE_THEME,'157434380521,section.product.json.product_accordion_FWhX7X.accordion_row_QJVMqL.heading:1zjiz8lm5gpd0,ar,,,{{ product.metafields.custom.clinical_results_heading.value }},{{ product.metafields.custom.clinical_results_heading.value }}
ONLINE_STORE_THEME,'157434380521,section.product.json.product_accordion_FWhX7X.accordion_row_QJVMqL.content:1zjiwtt9rbjs5,ar,,,{{ product.metafields.custom.clinical_results_content | metafield_tag }},{{ product.metafields.custom.clinical_results_content | metafield_tag }}
ONLINE_STORE_THEME,'157434380521,section.product.json.product_accordion_FWhX7X.accordion_row_mEfNiL.heading:ycayl8356xh8,ar,,,{{ product.metafields.custom.how_to_use_heading.value }},{{ product.metafields.custom.how_to_use_heading.value }}
ONLINE_STORE_THEME,'157434380521,section.product.json.product_accordion_FWhX7X.accordion_row_mEfNiL.content:ycb3x62f6f0d,ar,,,{{ product.metafields.custom.how_to_use_content | metafield_tag }},{{ product.metafields.custom.how_to_use_content | metafield_tag }}
ONLINE_STORE_THEME,'157434380521,section.product.json.product_accordion_FWhX7X.accordion_row_TQCArL.heading:2rk263ixcs4sg,ar,,,{{ product.metafields.custom.awards_heading.value }},{{ product.metafields.custom.awards_heading.value }}
ONLINE_STORE_THEME,'157434380521,section.product.json.product_accordion_FWhX7X.accordion_row_TQCArL.content:2rk1ztrijxagx,ar,,,{{ product.metafields.custom.awards_content | metafield_tag }},{{ product.metafields.custom.awards_content | metafield_tag }}
ONLINE_STORE_THEME,'157434380521,section.product.json.product_accordion_FWhX7X.accordion_row_knKeya.heading:quixl816cibu,ar,,,{{ product.metafields.custom.fragrance_heading.value }},{{ product.metafields.custom.fragrance_heading.value }}
ONLINE_STORE_THEME,'157434380521,section.product.json.product_accordion_FWhX7X.accordion_row_knKeya.content:quj0zq7azv4b,ar,,,{{ product.metafields.custom.fragrance_content | metafield_tag }},{{ product.metafields.custom.fragrance_content | metafield_tag }}
ONLINE_STORE_THEME,'157434380521,section.product.json.dynamic_carousel_PfRRiQ.card_bYgjFU.heading:359f4f9xlpv77,ar,,,{{ block.repeater.name.value }},{{ block.repeater.name.value }}
ONLINE_STORE_THEME,'157434380521,section.product.json.dynamic_carousel_PfRRiQ.card_bYgjFU.text:2njdo3k4t0rxi,ar,,,{{ block.repeater.one_line_benefit.value }},{{ block.repeater.one_line_benefit.value }}
ONLINE_STORE_THEME,'157434380521,section.product.json.dynamic_carousel_PfRRiQ.card_bYgjFU.link:2njdo3jzeio57,ar,,,{{ block.repeater.system.url }},{{ block.repeater.system.url }}
ONLINE_STORE_THEME,'157434380521,section.product.json.faq_AfdDpE.question_xpH7wL.title:thu5hfgbid08,ar,,,{{ block.repeater.question.value }},{{ block.repeater.question.value }}
ONLINE_STORE_THEME,'157434380521,section.product.json.faq_AfdDpE.question_xpH7wL.text:2mbrpxyn1wq5h,ar,,,{{ block.repeater.answer | metafield_tag }},{{ block.repeater.answer | metafield_tag }}
ONLINE_STORE_THEME,'157434380521,section.product.json.product_recommendations_qggXJq.static-product-card__text_Gfkg6y.text:afopn7e49qp3,ar,,,<p>{{ closest.product.metafields.custom.tagline.value }}: {{ closest.product.title }}</p>,<p>{{ closest.product.metafields.custom.tagline.value }}: {{ closest.product.title }}</p>
