Type,Identification,Field,Locale,Market,Status,Default content,Translated content
METAFIELD,'34523990294761,value,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""An elegant fragrance combining mint and sage freshness with a woody, smoky touch. Citrus and spicy top notes lead to a refreshing heart and finish on a warm base of musk and sandalwood.""}]}]}","{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""عطر أنيق يجمع بين نضارة النعناع والميرمية مع لمسة خشبية مدخّنة. النوتات العليا الحمضية والتوابل تقود إلى قلب منعش وتنتهي بقاعدة دافئة من المسك وخشب الصندل.""}]}]}"
METAFIELD,'34523990327529,value,ar,,,Fragrance,عطر
METAFIELD,'34523990524137,value,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""All our formulas are free from sulfates, silicones, parabens, mineral oils and animal testing.""}]}]}","{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""جميع تركيباتنا خالية من الكبريتات والسيلكونات والبارابين والزيوت المعدنية، وخالية من الاختبار على الحيوانات.""}]}]}"
METAFIELD,'34523990556905,value,ar,,,Free Of,خالية من
METAFIELD,'34523990589673,value,ar,,,Key Ingredients,المكوّنات الأساسية
METAFIELD,'34523990622441,value,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Apply 1 dropper directly to the scalp on wet or dry hair. Distribute evenly along part lines, the sides and the back. Gently massage with the fingertips to aid absorption. Do not rinse; style as usual. Daily use recommended.""}]}]}","{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""ضع قطرة واحدة مباشرة على فروة الرأس على الشعر الرطب أو الجاف. وزّعها بالتساوي على خطوط التقسيم، وعلى الجانبين والخلف. دلك بلطف بأطراف الأصابع للمساعدة في الامتصاص. لا تشطف؛ استخدم كما تفعل عادة. يُوصى بالاستخدام اليومي.""}]}]}"
METAFIELD,'34523990655209,value,ar,,,How to Use,كيفية الاستخدام
METAFIELD,'34523990687977,value,ar,,,Key Benefits,الفوائد الأساسية
METAFIELD,'34523990720745,value,ar,,,"{""type"":""root"",""children"":[{""type"":""list"",""listType"":""unordered"",""children"":[{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Extracto de Alga Roja: "",""bold"":true},{""type"":""text"",""value"":""Hydrates, soothes and strengthens the scalp, protecting it from irritation and oxidative stress.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Extracto de Cactus: "",""bold"":true},{""type"":""text"",""value"":""Provides intense hydration, soothes the scalp and protects against environmental aggressors, improving hair vitality.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Extracto de Semilla de Apio:"",""bold"":true},{""type"":""text"",""value"":"" Purifies and balances the scalp by regulating excess sebum and delivering lasting freshness. Protects against irritation and flaking, supporting a healthy scalp. ""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Mentyl Lactate: "",""bold"":true},{""type"":""text"",""value"":""Delivers a gentle, long‑lasting cooling sensation. Used to refresh and calm the scalp, relieving itch and irritation. ""}]}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""INCI completo: AQUA (WATER). PEG-40 HYDROGENATED CASTOR OIL. PROPANEDIOL. CAPRYLIC/CAPRIC TRIGLYCERIDE. OPUNTIA FICUS-INDICA STEM EXTRACT. CHONDRUS CRISPUS EXTRACT. APIUM GRAVEOLENS (CELERY) SEED EXTRACT. MENTHYL LACTATE. PANTHENOL. GLYCERIN. DISODIUM EDTA. CITRIC ACID. SODIUM HYDROXIDE. PHENOXYETHANOL. ETHYLHEXYLGLYCERIN."",""italic"":true}]}]}",
METAFIELD,'34523990753513,value,ar,,,"{""type"":""root"",""children"":[{""type"":""list"",""listType"":""unordered"",""children"":[{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Purifies and balances the scalp: "",""bold"":true},{""type"":""text"",""value"":""Regulates excess sebum and removes impurities, leaving the scalp fresh and clean—ideal for preventing flaking and maintaining scalp health.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Hydrates and repairs: "",""bold"":true},{""type"":""text"",""value"":""Hydrates, softens and strengthens the hair fiber from the root, increasing elasticity and resistance.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Immediate freshness and comfort: "",""bold"":true},{""type"":""text"",""value"":""Provides prolonged cooling, calms irritation and itch, and mildly stimulates microcirculation to support follicle health.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Protects and strengthens follicles: "",""bold"":true},{""type"":""text"",""value"":""Red algae extract supplies antioxidants, minerals and amino acids that protect, soothe and strengthen follicles, preventing dryness and irritation even on sensitive scalps.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Supports natural scalp regeneration: "",""bold"":true},{""type"":""text"",""value"":""Delivers water, vitamins and minerals to keep the scalp balanced, hydrated and protected from external aggressors, supporting healthy, vigorous hair growth.""}]}]}]}","{""type"":""root"",""children"":[{""type"":""list"",""listType"":""unordered"",""children"":[{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""ينقي ويوازن فروة الرأس: "",""bold"":true},{""type"":""text"",""value"":""ينظّم إفراز الزهم الزائد ويزيل الشوائب، ليبقى فروة الرأس منتعشاً ونظيفاً—مثالي لمنع التقشر والحفاظ على صحة فروة الرأس.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""يرطّب ويصلح: "",""bold"":true},{""type"":""text"",""value"":""يرطّب، ينعّم ويقوّي ألياف الشعر من الجذر، ما يزيد المرونة والمقاومة.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""انتعاش وراحة فورية: "",""bold"":true},{""type"":""text"",""value"":""يوفر تبريداً مستمراً، يهدّئ التهيّج والحكّة، ويحفز الدورة الدقيقة حول البصيلات لدعم صحة البصيلات.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""يحمي ويقوّي البصيلات: "",""bold"":true},{""type"":""text"",""value"":""مستخلص الطحالب الحمراء يوفر مضادات أكسدة، معادن وأحماض أمينية تحمي وتهدئ وتقوّي البصيلات، وتمنع الجفاف والتهيج حتى عند فروة الرأس الحساسة.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""يدعم تجدد فروة الرأس الطبيعية: "",""bold"":true},{""type"":""text"",""value"":""يوصل الماء والفيتامينات والمعادن للحفاظ على توازن فروة الرأس وترطيبها وحمايتها من العوامل الخارجية، ويدعم نمو شعر صحي ونشط.""}]}]}]}"
METAFIELD,'34523990851817,value,ar,,,new,جديد
METAFIELD,'34524007596265,value,ar,,,Acondicionador Suavizante y Nutritivo | TARA,بلسم لطيف ومغذٍ | TARA
METAFIELD,'34524007629033,value,ar,,,"Acondicionador muy nutritivo y calmante que fortalece el cabello. Restaura el equilibrio y deja el cabello suave, ligero y lleno de vitalidad, sin apelmazar.",بلسم مغذٍ ومهدّئ يعزز الشعر. يعيد التوازن ويترك الشعر ناعماً وخفيفاً ومفعماً بالحيوية، دون أن يثقل.
METAFIELD,'34524007661801,value,ar,,,Rebalancing conditioner that nourishes and strengthens after a deep cleanse.,بلسم يعيد التوازن ويغذي الشعر ويقوّيه بعد تنظيف عميق.
METAFIELD,'34524007694569,value,ar,,,250 mL,250 مل
METAFIELD,'34524007727337,value,ar,,,Detox,ديتوكس
METAFIELD,'34524007760105,value,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""An elegant fragrance combining the freshness of mint and sage with a smoky, woody touch. Citrusy and spicy top notes lead to a refreshing heart and finish on a warm base of musk and sandalwood.""}]}]}","{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""عطر أنيق يدمج نضارة النعناع والميرمية مع لمسة خشبية مدخّنة. النوتات العليا الحمضية والتوابل تقود إلى قلب منعش وتنتهي بقاعدة دافئة من المسك وخشب الصندل.""}]}]}"
METAFIELD,'34524007792873,value,ar,,,Fragrance,عطر
METAFIELD,'34524007825641,value,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""All our formulas are free of sulfates, silicones, parabens, mineral oils and animal testing.""}]}]}","{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""جميع تركيباتنا خالية من الكبريتات والسيلكونات والبارابين والزيوت المعدنية وخالية من اختبار على الحيوانات.""}]}]}"
METAFIELD,'34524007858409,value,ar,,,Free of,خالية من
METAFIELD,'34524007891177,value,ar,,,Key Ingredients,المكوّنات الأساسية
METAFIELD,'34524007923945,value,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Remove excess water, apply conditioner from mid-lengths to ends, leave on for 2–3 minutes and rinse with cool water.""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""For best results, follow with the ""},{""type"":""text"",""value"":""Detox Scalp Serum."",""bold"":true}]}]}","{""type"": ""root"", ""children"": [{""type"": ""paragraph"", ""children"": [{""type"": ""text"", ""value"": ""إزالة الماء الزائد، ضع البلسم من الوسط إلى الأطراف، اتركه لمدة 2–3 دقائق واشطفه بماء بارد.""}]}]}"
METAFIELD,'34524007956713,value,ar,,,How to Use,كيفية الاستخدام
METAFIELD,'34524008153321,value,ar,,,"{""type"":""root"",""children"":[{""listType"":""unordered"",""type"":""list"",""children"":[{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Fiber repair"",""bold"":true},{""type"":""text"",""value"":"": Panthenol and avocado oil penetrate the fiber, repairing damage, sealing the cuticle and preventing breakage and split ends.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Strength and resilience"",""bold"":true},{""type"":""text"",""value"":"": Minerals from Ghassoul clay and antioxidants from avocado and pepper strengthen hair structure, making it more resistant to breakage.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Hydration and elasticity"",""bold"":true},{""type"":""text"",""value"":"": Humectant actives deliver water and nutrients to improve fiber flexibility and prevent frizz.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Visible shine and softness"",""bold"":true},{""type"":""text"",""value"":"": A blend of lipids and vitamins nourishes hair, leaving it silky, manageable and with healthy natural shine.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Protection from external aggressors"",""bold"":true},{""type"":""text"",""value"":"": Creates a protective barrier that shields the fiber from heat, pollution and oxidation.\n""}]}]}]}","{""type"": ""root"", ""children"": [{""listType"": ""unordered"", ""type"": ""list"", ""children"": [{""type"": ""list-item"", ""children"": [{""type"": ""text"", ""value"": ""إصلاح الألياف"", ""bold"": true}, {""type"": ""text"", ""value"": "": البانثينول وزيت الأفوكادو يخترقان الألياف، تصلّح التلف، وتغلق القشرة وتمنع الكسر والتقصف.""}]}, {""type"": ""list-item"", ""children"": [{""type"": ""text"", ""value"": ""القوة والصلابة"", ""bold"": true}, {""type"": ""text"", ""value"": "": معادن من طين الغسول ومضادات أكسدة من الأفوكادو والفلفل تقوّي بنية الشعر وتزيد من مقاومته للكسر.""}]}, {""type"": ""list-item"", ""children"": [{""type"": ""text"", ""value"": ""الترطيب والمرونة"", ""bold"": true}, {""type"": ""text"", ""value"": "": مواد جاذبة للماء توصل الماء والمغذيات لتحسين مرونة الألياف ومنع التطاير.""}]}, {""type"": ""list-item"", ""children"": [{""type"": ""text"", ""value"": ""البريق والنعومة الملحوظة"", ""bold"": true}, {""type"": ""text"", ""value"": "": مزيج من الدهون والفيتامينات يغذي الشعر ليبقى ناعماً وذو بريق صحي.""}]}, {""type"": ""list-item"", ""children"": [{""type"": ""text"", ""value"": ""حماية من العوامل الخارجية"", ""bold"": true}, {""type"": ""text"", ""value"": "": تخلق حاجزاً واقياً يحمي الألياف من الحرارة، التلوث، والتأكسد.""}]}]}]}"
