Type,Identification,Field,Locale,Market,Status,Default content,Translated content
METAFIELD,'34523746828521,value,ar,,,267 mL | 267 mL | 50 mL,
METAFIELD,'34523746861289,value,ar,,,Date+ Multivitamin,
METAFIELD,'34523746894057,value,ar,,,adult,
METAFIELD,'34523746926825,value,ar,,,Nourishing Routine for Dry and Damaged Hair | TARA,
METAFIELD,'34523747123433,value,ar,,,"Nourishing routine with date and vitamins that strengthens, repairs, and reduces breakage. Softer, shinier hair protected against hair aging.",
METAFIELD,'34523747320041,value,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""A delicious sweet, fruity aroma. Citrus and fruit top notes create an irresistible opening, while heart notes of dried fruits, dates and florals add a rich, enveloping layer. A sweet, musky and milky base leaves a long‑lasting, comforting and seductive trail.""}]}]}",
METAFIELD,'34523747352809,value,ar,,,Fragrance,
METAFIELD,'34523747385577,value,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""All our formulas are free from sulfates, silicones, parabens, mineral oils and animal testing.""}]}]}",
METAFIELD,'34523747418345,value,ar,,,Free Of,
METAFIELD,'34523747451113,value,ar,,,"{""type"":""root"",""children"":[{""listType"":""unordered"",""type"":""list"",""children"":[{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Date Extract"",""bold"":true},{""type"":""text"",""value"":"": Rich in vitamins and essential nutrients, deeply nourishes and improves softness and manageability, restoring flexibility and vitality.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Multivitamin Complex"",""bold"":true},{""type"":""text"",""value"":"": Improves scalp health and revitalizes hair.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Niacinamide"",""bold"":true},{""type"":""text"",""value"":"": Revitalizes and balances the scalp, helping reduce breakage and improve hair quality from the root.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Olive and Grape Seed Oils"",""bold"":true},{""type"":""text"",""value"":"": Deeply nourish and repair, strengthening the hair fiber from within and protecting against dryness and external damage.""}]}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""\nSee full INCI on each product page.\n"",""italic"":true}]}]}",
METAFIELD,'34523747483881,value,ar,,,Key Ingredients,
METAFIELD,'34523747680489,value,ar,,,"{""type"":""root"",""children"":[{""type"":""list"",""listType"":""ordered"",""children"":[{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Shampoo: "",""bold"":true},{""type"":""text"",""value"":""Thoroughly wet hair and scalp with warm water. Rub a walnut‑sized amount between damp palms to lather and massage the scalp with circular motions. Rinse and repeat if desired.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Conditioner: "",""bold"":true},{""type"":""text"",""value"":""Squeeze out excess water, apply conditioner from mid‑lengths to ends, leave for 2–3 minutes and rinse with cool water.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Scalp Serum: "",""bold"":true},{""type"":""text"",""value"":""Apply 1 pipette directly to the scalp on wet or dry hair. Distribute evenly along part lines, the sides and the back. Gently massage with fingertips to aid absorption. Do not rinse and style as usual. Daily use recommended.""}]}]}]}",
METAFIELD,'34523747877097,value,ar,,,How To Use,
METAFIELD,'34523747909865,value,ar,,,"{""type"":""root"",""children"":[{""listType"":""unordered"",""type"":""list"",""children"":[{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Holistic hair wellbeing"",""bold"":true},{""type"":""text"",""value"":"": Addresses dryness, breakage, lack of shine and scalp irritation to restore hair vitality.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Strengthens from the root"",""bold"":true},{""type"":""text"",""value"":"": Reinforces the hair fiber and reduces breakage thanks to a combination of antioxidant vitamins and proteins.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Protects from environmental damage"",""bold"":true},{""type"":""text"",""value"":"": Preserves color intensity and shields hair from stress caused by UV and pollution.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Supports scalp health"",""bold"":true},{""type"":""text"",""value"":"": Maintains a healthy balance with calming botanical extracts and essential vitamins, supporting long‑term growth.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Improves elasticity and shine"",""bold"":true},{""type"":""text"",""value"":"": Deeply hydrates via date extract and targeted actives, restoring natural flexibility and luminosity.\n""}]}]}]}",
METAFIELD,'34523747942633,value,ar,,,Key Benefits,
METAFIELD,'34523748008169,value,ar,,,new,
METAFIELD,'34523748040937,value,ar,,,"{""reviewCount"":0,""reviewAverageValue"":""0.0""}",
METAFIELD,'34523794374889,value,ar,,,"Conditioner that improves texture, shine and strength in aging or stressed hair.",
METAFIELD,'34523794407657,value,ar,,,267 mL,
METAFIELD,'34523794440425,value,ar,,,Sage + Multivitamin,
METAFIELD,'34523794473193,value,ar,,,Anti-Aging Repair Conditioner with Sage and Multivitamins | TARA,
METAFIELD,'34523794505961,value,ar,,,"Anti-aging conditioner with sage, vitamins and antioxidant oils that repairs, hydrates, and protects hair, imparting softness, shine, and vitality.",
METAFIELD,'34523794538729,value,ar,,,543616,
METAFIELD,'34523794571497,value,ar,,,543616,
METAFIELD,'34523794604265,value,ar,,,adult,
METAFIELD,'34523794637033,value,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""A refreshing, invigorating fragrance. Top citrusy, aromatic and fresh notes combine with a heart of sage, cedarwood and floral touches to create a unique scent. A base of natural vanilla, woods and balsamic nuances provides a warm, comforting finish.""}]}]}",
METAFIELD,'34523794669801,value,ar,,,Fragrance,
METAFIELD,'34523794702569,value,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""All our formulas are free of sulfates, silicones, parabens, mineral oils and animal testing.""}]}]}",
METAFIELD,'34523794735337,value,ar,,,Free of,
METAFIELD,'34523794768105,value,ar,,,"{""type"":""root"",""children"":[{""type"":""list"",""listType"":""unordered"",""children"":[{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Sage Extract: "",""bold"":true},{""type"":""text"",""value"":""Helps delay hair aging and maintain color intensity.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Multivitamin Complex: "",""bold"":true},{""type"":""text"",""value"":""Improves scalp health and revitalizes hair.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Panthenol (Vitamin B5)"",""bold"":true},{""type"":""text"",""value"":"": Hydrates, strengthens the hair fiber and improves resistance to breakage.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Olive Oil"",""bold"":true},{""type"":""text"",""value"":"": Nourishes, softens and adds shine while helping control frizz.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Grape Seed Oil"",""bold"":true},{""type"":""text"",""value"":"": Nourishes and protects without weighing hair down, improving elasticity and shine.""}]}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Full INCI: AQUA (WATER). CETEARYL ALCOHOL. PROPYLENE GLYCOL. ALCOHOL DENAT. CETRIMONIUM CHLORIDE. SALVIA OFFICINALIS (SAGE) LEAF EXTRACT. SODIUM ASCORBYL PHOSPHATE. RETINYL PALMITATE. TOCOPHERYL ACETATE. MANNITOL. OLEA EUROPAEA (OLIVE) FRUIT OIL. VITIS VINIFERA (GRAPE) SEED OIL. LANOLIN. NIACINAMIDE. PANTHENOL. GLYCERIN. QUATERNIUM-80. BHT. POTASSIUM SORBATE. SODIUM BENZOATE. CALCIUM GLUCONATE. GLUCONOLACTONE. HYDROXYETHYL CELLULOSE. CELLULOSE. XANTHAN GUM. CITRIC ACID. PHOSPHATIDYLCHOLINE. DECYL GLUCOSIDE. SODIUM ACETATE. ISOPROPYL ALCOHOL. CETYL ALCOHOL. SODIUM CHLORIDE. PARFUM (FRAGRANCE). HEXAMETHYLINDANOPYRAN. TETRAMETHYL ACETYLOCTAHYDRONAPHTALENES."",""italic"":true}]}]}",
METAFIELD,'34523794964713,value,ar,,,Key Ingredients,
METAFIELD,'34523794997481,value,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Thoroughly wet hair and scalp with warm water. Apply a walnut-sized amount between damp palms until creamy and massage the scalp with circular motions. Rinse and repeat if desired.""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""For best results, follow with the ""},{""type"":""text"",""value"":""Sage + Multivitamin Scalp Serum."",""bold"":true}]}]}",
METAFIELD,'34523795030249,value,ar,,,How to Use,
METAFIELD,'34523795063017,value,ar,,,"{""type"":""root"",""children"":[{""type"":""list"",""listType"":""unordered"",""children"":[{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Strengthening and repair: "",""bold"":true},{""type"":""text"",""value"":""Sage, the multivitamin complex and panthenol strengthen the follicle and hair fiber, repairing damage and preventing breakage.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Hydration and nourishment:"",""bold"":true},{""type"":""text"",""value"":"" Panthenol, olive oil and grape seed oil provide deep hydration, smooth texture and improve hair elasticity.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Protection from external aggressors:"",""bold"":true},{""type"":""text"",""value"":"" Antioxidant oils and vitamins (E and polyphenols) protect hair from environmental, chemical and thermal damage, controlling frizz and split ends.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Shine, softness and manageability:"",""bold"":true},{""type"":""text"",""value"":"" Niacinamide, oils and panthenol seal the cuticle for shinier, softer, lighter and more manageable hair.""}]}]}]}",
METAFIELD,'34523795095785,value,ar,,,Key Benefits,
METAFIELD,'34523795128553,value,ar,,,ahead,
METAFIELD,'34523795194089,value,ar,,,new,
METAFIELD,'34523795226857,value,ar,,,"{""reviewCount"":0,""reviewAverageValue"":""0.0""}",
METAFIELD,'34523816558825,value,ar,,,Revitalizing shampoo that supports healthy growth from root to tip.,
METAFIELD,'34523816591593,value,ar,,,267 mL,
METAFIELD,'34523816624361,value,ar,,,Sage+ Multivitamin,
METAFIELD,'34523816657129,value,ar,,,543615,
METAFIELD,'34523816689897,value,ar,,,543615,
METAFIELD,'34523816722665,value,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""A refreshing, invigorating fragrance. Bright citrus and aromatic top notes combine with a sage heart, cedarwood and floral touches for a unique scent. Natural vanilla, woody and balsamic base notes provide a warm, comforting finish.""}]}]}",
METAFIELD,'34523816755433,value,ar,,,Fragrance,
METAFIELD,'34523816952041,value,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""All our formulas are free from sulfates, silicones, parabens, mineral oils and animal testing.""}]}]}",
METAFIELD,'34523816984809,value,ar,,,Free of,
METAFIELD,'34523817017577,value,ar,,,"{""type"":""root"",""children"":[{""type"":""list"",""listType"":""unordered"",""children"":[{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Sage Extract: "",""bold"":true},{""type"":""text"",""value"":""Helps delay hair ageing and maintain color intensity.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Multivitamin Complex: "",""bold"":true},{""type"":""text"",""value"":""Improves scalp health and revitalizes hair.""}]}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Full INCI: AQUA (WATER). LAURAMIDOPROPYL BETAINE. SODIUM COCOYL ISETHIONATE. GLYCERIN. SODIUM LAUROYL SARCOSINATE. SORBETH-230 TETRAOLEATE. POLYGLYCERYL-3 COCOATE. POLYGLYCERYL-4 CAPRATE. POLYGLYCERYL-6 CAPRYLATE. POLYGLYCERYL-6 RICINOLEATE. SODIUM CHLORIDE. SALVIA OFFICINALIS (SAGE) LEAF EXTRACT. SODIUM ASCORBYL PHOSPHATE. RETINYL PALMITATE. TOCOPHERYL ACETATE. MANNITOL. PHOSPHATIDYLCHOLINE. POLYQUATERNIUM-7. POLYQUATERNIUM-10. SODIUM PHYTATE. SODIUM BENZOATE. XYLITYL SESQUICAPRYLATE. ANHYDROXYLITOL. POTASSIUM SORBATE. XANTHAN GUM. CETYL ALCOHOL. CITRIC ACID. DECYL GLUCOSIDE. SORBITAN LAURATE. CI 59040. PARFUM (FRAGRANCE). HEXAMETHYLINDANOPYRAN. TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES."",""italic"":true}]}]}",
METAFIELD,'34523817050345,value,ar,,,Key Ingredients,
METAFIELD,'34523817083113,value,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Wet hair and scalp thoroughly with warm water. Dispense a walnut‑sized amount into damp palms, lather and massage the scalp using circular motions. Rinse and repeat if desired.""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""For best results, follow with the ""},{""type"":""text"",""value"":""Sage + Multivitamin Conditioner. "",""bold"":true},{""type"":""text"",""value"":""\n\n""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""""}]}]}",
METAFIELD,'34523817115881,value,ar,,,How to Use,
METAFIELD,'34523817148649,value,ar,,,"{""type"":""root"",""children"":[{""type"":""list"",""listType"":""unordered"",""children"":[{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Gentle cleansing and protection: "",""bold"":true},{""type"":""text"",""value"":""Mild surfactants remove impurities without drying or irritating the scalp, preserving its natural balance.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Revitalization and vitality: "",""bold"":true},{""type"":""text"",""value"":""The blend of botanical extracts and vitamins delivers an energizing, healthy effect, leaving hair vibrant and manageable.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Strengthens hair: "",""bold"":true},{""type"":""text"",""value"":""Sage extract and the multivitamin complex nourish follicles, making hair stronger and less prone to shedding or breakage.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Regeneration and repair: "",""bold"":true},{""type"":""text"",""value"":""Antioxidant vitamins (A, C and E) help repair scalp and hair damage, promoting a healthier, shinier fiber.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Purifies and balances the scalp: "",""bold"":true},{""type"":""text"",""value"":""Sage has sebum‑regulating and antimicrobial properties, helping keep the scalp clean, fresh and flake‑free""},{""type"":""text"",""value"":""."",""bold"":true}]}]}]}",
