Type,Identification,Field,Locale,Market,Status,Default content,Translated content
METAFIELD,'34524019065065,value,ar,,,Exfoliating and Rebalancing Shampoo for the Scalp | TARA,شامبو تقشيري ومعادِل التوازن لفروة الرأس | TARA
METAFIELD,'34524019097833,value,ar,,,"An exfoliating shampoo containing activated charcoal and salicylic acid that removes impurities, dead skin cells, and excess sebum without compromising the natural barrier.",شامبو تقشيري يحتوي على الفحم النشط وحمض الساليسيليك يزيل الشوائب والخلايا الميتة وزيادة الزهم دون الإضرار بالحاجز الطبيعي.
METAFIELD,'34524019130601,value,ar,,,Exfoliating shampoo that purifies the scalp without disrupting its natural barrier.,شامبو مقشّر ينقّي فروة الرأس دون تعطيل حاجزها الطبيعي.
METAFIELD,'34524019163369,value,ar,,,250 mL,250 مL
METAFIELD,'34524019196137,value,ar,,,Detox,ديتوكس
METAFIELD,'34524019228905,value,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""An elegant fragrance that blends the freshness of mint and sage with a smoky woody touch. Citrus and spicy top notes lead to a refreshing heart and finish on a warm base of musk and sandalwood.""}]}]}","{""type"": ""root"", ""children"": [{""type"": ""paragraph"", ""children"": [{""type"": ""text"", ""value"": ""عطر أنيق يمزج نضارة النعناع والميرمية مع لمسة خشبية مدخنة. تتقدّم النغمات العليا الحمضية والحارة إلى قلب منعش ثم تختتم على قاعدة دافئة من المسك وخشب الصندل.""}]}]}"
METAFIELD,'34524019425513,value,ar,,,Fragrance,العطر
METAFIELD,'34524019458281,value,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""All our formulas are free from sulfates, silicones, parabens, mineral oils and animal testing.""}]}]}","{""type"": ""root"", ""children"": [{""type"": ""paragraph"", ""children"": [{""type"": ""text"", ""value"": ""جميع تركيباتنا خالية من الكبريتات والسيليكونات والبارابين والزيوت المعدنية وتجارب الحيوانات.""}]}]}"
METAFIELD,'34524019491049,value,ar,,,Free of,خالية من
METAFIELD,'34524019687657,value,ar,,,"{""type"":""root"",""children"":[{""type"":""list"",""listType"":""unordered"",""children"":[{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Salicylic Acid: "",""bold"":true},{""type"":""text"",""value"":""Exfoliates and controls excess sebum, helping reduce dandruff and improve scalp balance.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Activated Charcoal: "",""bold"":true},{""type"":""text"",""value"":""Purifies deeply, absorbs oil and impurities, leaving hair cleaner, lighter and with more volume.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Pepper Extract: "",""bold"":true},{""type"":""text"",""value"":""Stimulates scalp microcirculation, strengthening follicles and supporting hair growth. Protects and balances the scalp.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Ginger Root Extract"",""bold"":true},{""type"":""text"",""value"":"": Supports blood circulation in the scalp, strengthening the hair follicle and helping prevent hair loss. It also provides a calming, purifying and revitalizing effect.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Inga Alba Bark Extract:"",""bold"":true},{""type"":""text"",""value"":"" Helps maintain scalp balance, reduce dryness and provide comfort even on sensitive skin. Contributes to sebum regulation, reduces dandruff and improves hair shine and softness.""}]}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Full INCI: AQUA (WATER). SODIUM LAUROYL METHYL ISETHIONATE. GLYCERIN. COCAMIDOPROPYL BETAINE. SODIUM METHYL OLEOYL TAURATE. MAGNESIUM ALLUMINIUM SILICATE. MENTHYL LACTATE. SODIUM COCOYL ISETHIONATE. ARGANIA SPINOSA (ARGAN) SHELL POWDER. CELLULOSE ACETATE. PIPER NIGRUM (PEPPER) FRUIT EXTRACT. INGA ALBA BARK EXTRACT. ZINGIBER OFFICINALE (GINGER) ROOT EXTRACT. SALICYLIC ACID. CHARCOAL POWDER. KAOLIN. PANTHENOL. BUTYLENE GLYCOL. POLYQUATERNIUM-7. XANTHAN GUM. GLUCONOLACTONE. SODIUM BENZOATE. CALCIUM GLUCONATE. TRISODIUM ETHYLENEDIAMINE DISUCCINATE. SODIUM LAUROYL LACTYLATE. SODIUM CAPROYL LACTYLATE. ETHYLHEXYLGLYCERIN. PHENOXYETHANOL. SODIUM HYDROXIDE. PARFUM (FRAGRANCE). TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES."",""italic"":true}]}]}","{""type"": ""root"", ""children"": [{""type"": ""list"", ""listType"": ""unordered"", ""children"": [{""type"": ""list-item"", ""children"": [{""type"": ""text"", ""value"": ""حمض الساليسيليك:"", ""bold"": true}, {""type"": ""text"", ""value"": ""يُقشِّر وينظّم إفراز الزهم الزائد، يساعد في تقليل القشرة وتحسين توازن فروة الرأس.""}]}, {""type"": ""list-item"", ""children"": [{""type"": ""text"", ""value"": ""فحم نشِط:"", ""bold"": true}, {""type"": ""text"", ""value"": ""ينقي بعمق، يمتص الزيوت والشوائب، يجعل الشعر أنظف وأخف وزنًا وأكثر كثافة.""}]}, {""type"": ""list-item"", ""children"": [{""type"": ""text"", ""value"": ""مستخلص الفلفل:"", ""bold"": true}, {""type"": ""text"", ""value"": ""يحفز ميكروcirculation فروة الرأس، يقوّي البصيلات ويدعم نمو الشعر. يحافظ على فروة الرأس متوازنة ومحمية.""}]}, {""type"": ""list-item"", ""children"": [{""type"": ""text"", ""value"": ""مستخلص جذور الزنجبيل"", ""bold"": true}, {""type"": ""text"", ""value"": "": يدعم دوران الدم في فروة الرأس، يقوّي بصيلة الشعر ويساعد في الوقاية من تساقط الشعر. كما يوفر تأثيرًا مهدئًا، منظّفًا ومنعشًا.""}]}, {""type"": ""list-item"", ""children"": [{""type"": ""text"", ""value"": ""مستخلص لقلب inga alba:"", ""bold"": true}, {""type"": ""text"", ""value"": "" يساعد في الحفاظ على توازن فروة الرأس، يقلل الجفاف ويمنح الراحة حتى على البشرة الحساسة. يساهم في تنظيم الزهم، يقلل القشرة ويحسن لمعان ونعومة الشعر.""}]}]}, {""type"": ""paragraph"", ""children"": [{""type"": ""text"", ""value"": """"}]}, {""type"": ""paragraph"", ""children"": [{""type"": ""text"", ""value"": ""Full INCI: AQUA (WATER). SODIUM LAUROYL METHYL ISETHIONATE. GLYCERIN. COCAMIDOPROPYL BETAINE. SODIUM METHYL OLEOYL TAURATE. MAGNESIUM ALLUMINIUM SILICATE. MENTHYL LACTATE. SODIUM COCOYL ISETHIONATE. ARGANIA SPINOSA (ARGAN) SHELL POWDER. CELLULOSE ACETATE. PIPER NIGRUM (PEPPER) FRUIT EXTRACT. INGA ALBA BARK EXTRACT. ZINGIBER OFFICINALE (GINGER) ROOT EXTRACT. SALICYLIC ACID. CHARCOAL POWDER. KAOLIN. PANTHENOL. BUTYLENE GLYCOL. POLYQUATERNIUM-7. XANTHAN GUM. GLUCONOLACTONE. SODIUM BENZOATE. CALCIUM GLUCONATE. TRISODIUM ETHYLENEDIAMINE DISUCCINATE. SODIUM LAUROYL LACTYLATE. SODIUM CAPROYL LACTYLATE. ETHYLHEXYLGLYCERIN. PHENOXYETHANOL. SODIUM HYDROXIDE. PARFUM (FRAGRANCE). TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES."", ""italic"": true}]}]}"
METAFIELD,'34524019720425,value,ar,,,Key Ingredients,المكونات الرئيسية
METAFIELD,'34524019753193,value,ar,,,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Wet hair and scalp thoroughly with warm water. Dispense a walnut‑sized amount into damp palms, lather and massage the scalp using circular motions. Rinse and repeat if desired.""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Always follow with a conditioner."",""bold"":true},{""type"":""text"",""value"":"" For best results, pair with our ""},{""type"":""text"",""value"":""Detox conditioner and scalp serum"",""bold"":true},{""type"":""text"",""value"":"".""}]}]}","{""type"": ""root"", ""children"": [{""type"": ""paragraph"", ""children"": [{""type"": ""text"", ""value"": ""بلّل الشعر وفروة الرأس جيدًا بماء دافئ. ضع كمية بحجم حبة عين الجمل على راحتي اليدين الرطبتين، اخلقهما وادلك الفروة بحركات دائرية. اشطف وكرّر إذا رغبت.""}]}, {""type"": ""paragraph"", ""children"": [{""type"": ""text"", ""value"": ""اتّبعه دائمًا ببلسم."", ""bold"": true}, {""type"": ""text"", ""value"": "" للحصول على أفضل نتيجة، استخدمه مع ""}, {""type"": ""text"", ""value"": ""بلسم الديتوكس وسيروم فروة الرأس"", ""bold"": true}, {""type"": ""text"", ""value"": "".""}]}]}"
METAFIELD,'34524019785961,value,ar,,,How to Use,طريقة الاستخدام
METAFIELD,'34524019818729,value,ar,,,"{""type"":""root"",""children"":[{""type"":""list"",""listType"":""unordered"",""children"":[{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Deep scalp cleansing: "",""bold"":true},{""type"":""text"",""value"":""Gently removes dead skin cells, excess sebum and product residues, preventing follicle blockage and promoting a healthier scalp.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Exfoliates and balances:"",""bold"":true},{""type"":""text"",""value"":"" Gently exfoliates the scalp, removing dead cells and reducing flaking. Helps maintain a balanced scalp whether it is dry or oily.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Stimulates microcirculation: "",""bold"":true},{""type"":""text"",""value"":""Activates blood flow at the root, improving follicle nutrition and strengthening hair from the root.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Long‑lasting freshness and comfort: "",""bold"":true},{""type"":""text"",""value"":""Delivers a refreshing and soothing experience, relieving irritation or itchiness on the scalp.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Optimal prep for other treatments: "",""bold"":true},{""type"":""text"",""value"":""By keeping the scalp clean and balanced, it enhances absorption and efficacy of masks, tonics or nourishing treatments.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Scalp balance and hydration: D"",""bold"":true},{""type"":""text"",""value"":""eaves the scalp hydrated and balanced, preventing dryness or tightness while deeply cleansing.""}]}]}]}","{""type"": ""root"", ""children"": [{""type"": ""list"", ""listType"": ""unordered"", ""children"": [{""type"": ""list-item"", ""children"": [{""type"": ""text"", ""value"": ""تنظيف عميق للفروة: "", ""bold"": true}, {""type"": ""text"", ""value"": ""يزيل بلطف الخلايا الميتة والزهم الفائض وبقايا المنتجات، مانعًا انسداد البصيلات ومسهماً في فروة رأس أكثر صحة.""}]}, {""type"": ""list-item"", ""children"": [{""type"": ""text"", ""value"": ""يقشّر ويوازن:"", ""bold"": true}, {""type"": ""text"", ""value"": "" يقشّر فروة الرأس بلطف، يزيل الخلايا الميتة ويقلّل التقشّر. يساعد في الحفاظ على توازن الفروة سواء كانت جافة أو دهنية.""}]}, {""type"": ""list-item"", ""children"": [{""type"": ""text"", ""value"": ""ينشّط الدورة الدقيقة: "", ""bold"": true}, {""type"": ""text"", ""value"": ""يفعّل تدفّق الدم عند الجذر، ويحسّن تغذية البصيلة ويقوّي الشعر من المنشأ.""}]}, {""type"": ""list-item"", ""children"": [{""type"": ""text"", ""value"": ""انتعاش وراحة طويلة الأمد: "", ""bold"": true}, {""type"": ""text"", ""value"": ""يقدّم تجربة منعشة ومهدئة، مقلّلًا من التهيّج أو الحكة في فروة الرأس.""}]}, {""type"": ""list-item"", ""children"": [{""type"": ""text"", ""value"": ""تهيئة مثالية للعلاجات الأخرى: "", ""bold"": true}, {""type"": ""text"", ""value"": ""بفضل الحفاظ على فروة رأس نظيفة ومتوازنة، يعزّز الامتصاص وفعالية الأقنعة والتونيك والعلاجات المغذية.""}]}, {""type"": ""list-item"", ""children"": [{""type"": ""text"", ""value"": ""توازن وترطيب الفروة: D"", ""bold"": true}, {""type"": ""text"", ""value"": ""eaves فروة الرأس مرطبة ومتوازنة، مانعًا الجفاف أو الشدّ أثناء التنظيف العميق.""}]}]}]}"
METAFIELD,'34524019851497,value,ar,,,Key Benefits,الفوائد الرئيسية
METAFIELD,'34524019884265,value,ar,,,ahead,مقدّم
METAFIELD,'34524019949801,value,ar,,,new,جديد
METAFIELD,'34524020146409,value,ar,,,"{""reviewCount"":0,""reviewAverageValue"":""0.0""}","{""reviewCount"":0,""reviewAverageValue"":""0.0""}"
METAFIELD,'34524046295273,value,ar,,,Densifying Scalp Serum | TARA,سيروم كثيف لفروة الرأس | Tara
METAFIELD,'34524046328041,value,ar,,,"Densifying serum for the scalp with rosemary and Procapil® that stimulates hair growth, strengthens the hair root, and improves hair density.",سيروم كثيف لفروة الرأس مع إكليل الجبل وProcapil® الذي يحفّز النمو، يقوّي الجذر ويعزّز كثافة الشعر.
METAFIELD,'34524046360809,value,ar,,,Scalp serum that reactivates follicles and stimulates growth.,سِيروم فروة الرأس يعيد تفعيل البصيلات ويحفّز النمو.
